customer_id,country,gender,membership_tier,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,age,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,customer_tenure_days,orders_per_year,reviews_per_order,returns_per_order,churned
C04554,Brazil,Female,Free,Food & Grocery,Tablet,Credit Card,Social Media,38,4,127.03,36.22,21,1,4.6,0,0,0,2689,0.5433246560059501,0.25,0.0,0
C04555,United Kingdom,Male,Gold,Health & Wellness,Mobile,Credit Card,Email Campaign,48,7,690.2,87.22,39,0,4.8,0,7,1,226,11.313053097345133,0.0,0.0,0
C04556,France,Female,Free,Food & Grocery,Mobile,Buy Now Pay Later,Social Media,34,18,1213.27,60.39,215,5,4.3,1,1,0,859,7.653667054714784,0.2777777777777778,0.05555555555555555,0
C04557,Brazil,Female,Gold,Travel & Luggage,Desktop,Buy Now Pay Later,Organic Search,53,47,2817.04,69.44,2,2,3.8,6,0,0,17,1009.8088235294117,0.0425531914893617,0.1276595744680851,0
C04558,United States,Female,Silver,Sports & Outdoors,Mobile,Bank Transfer,Email Campaign,28,17,1476.0,78.42,30,6,4.7,2,3,1,346,17.945809248554912,0.35294117647058826,0.11764705882352941,0
C04559,United States,Female,Free,Clothing & Apparel,Tablet,UPI / Digital Wallet,Email Campaign,37,19,1006.59,53.51,10,6,4.7,1,19,1,11,630.8863636363636,0.3157894736842105,0.05263157894736842,0
C04560,United States,Male,Free,Electronics,Mobile,Credit Card,Social Media,36,1,261.5,264.02,41,0,4.5,0,7,1,39,9.365384615384615,0.0,0.0,0
C04561,Mexico,Female,Free,Electronics,Mobile,Credit Card,Email Campaign,33,9,470.08,50.09,17,0,3.5,0,0,0,2463,1.3346528623629719,0.0,0.0,0
C04562,India,Male,Gold,Electronics,Mobile,Credit Card,Email Campaign,18,6,279.67,46.48,30,0,3.7,0,3,1,817,2.682374541003672,0.0,0.0,0
C04563,United States,Other,Silver,Health & Wellness,Tablet,Debit Card,Paid Ad,32,26,1127.26,49.2,22,3,4.8,2,0,1,267,35.56741573033708,0.11538461538461539,0.07692307692307693,0
C04564,Netherlands,Male,Free,Food & Grocery,Desktop,Credit Card,Social Media,31,6,385.66,62.99,12,0,4.8,0,9,1,1658,1.3217732207478892,0.0,0.0,0
C04565,Brazil,Female,Silver,Electronics,Mobile,Credit Card,Paid Ad,18,1,34.55,39.86,42,0,4.8,0,11,1,207,1.7644927536231885,0.0,0.0,0
C04566,Australia,Male,Gold,Sports & Outdoors,Mobile,Debit Card,Social Media,38,6,120.33,22.04,77,1,4.4,0,9,1,72,30.4375,0.16666666666666666,0.0,0
C04567,South Korea,Female,Free,Clothing & Apparel,Mobile,PayPal,Social Media,20,1,305.13,280.96,58,0,4.9,0,0,1,1090,0.33509174311926604,0.0,0.0,0
C04568,Germany,Female,Free,Toys & Games,Desktop,Debit Card,Email Campaign,49,14,1944.45,126.01,77,2,4.8,0,4,1,151,33.86423841059602,0.14285714285714285,0.0,0
C04569,United States,Male,Free,Health & Wellness,Desktop,Buy Now Pay Later,Email Campaign,22,6,188.81,35.96,99,0,4.0,0,2,0,11,199.22727272727272,0.0,0.0,0
C04570,India,Female,Platinum,Sports & Outdoors,Mobile,Cryptocurrency,Email Campaign,42,21,2683.18,131.9,126,5,4.5,1,2,0,200,38.35125,0.23809523809523808,0.047619047619047616,0
C04571,United States,Male,Platinum,Electronics,Desktop,PayPal,Organic Search,31,16,2724.58,149.76,70,5,4.3,0,14,1,911,6.414928649835345,0.3125,0.0,0
C04572,India,Male,Free,Home & Kitchen,Desktop,Bank Transfer,Direct,21,6,623.63,111.33,111,1,4.9,0,1,0,107,20.481308411214954,0.16666666666666666,0.0,0
C04573,United States,Male,Free,Office Supplies,Mobile,UPI / Digital Wallet,Social Media,42,67,1900.06,29.14,96,7,3.8,8,2,0,481,50.87681912681913,0.1044776119402985,0.11940298507462686,0
C04574,Italy,Male,Free,Sports & Outdoors,Desktop,Debit Card,Organic Search,53,32,1194.78,39.06,32,6,2.8,0,8,0,1362,8.581497797356828,0.1875,0.0,0
C04575,Netherlands,Male,Platinum,Books,Desktop,Debit Card,Paid Ad,42,17,2312.14,118.38,64,5,2.7,1,6,0,0,6209.25,0.29411764705882354,0.058823529411764705,0
C04576,Germany,Male,Platinum,Books,Mobile,PayPal,Email Campaign,36,24,8334.81,401.91,6,9,4.7,1,1,1,24,365.25,0.375,0.041666666666666664,0
C04577,France,Male,Free,Electronics,Mobile,Credit Card,Direct,38,23,1411.27,53.36,44,6,3.3,0,1,0,863,9.734356894553882,0.2608695652173913,0.0,0
C04578,Turkey,Male,Free,Health & Wellness,Desktop,Credit Card,Organic Search,18,9,96.57,12.09,21,2,3.5,0,4,1,89,36.93539325842697,0.2222222222222222,0.0,0
C04579,Germany,Male,Gold,Travel & Luggage,Mobile,Debit Card,Email Campaign,41,1,78.54,88.72,3,0,4.3,0,4,1,65,5.61923076923077,0.0,0.0,0
C04580,Germany,Female,Free,Books,Desktop,Credit Card,Email Campaign,33,5,174.16,30.45,55,0,4.9,0,14,0,83,22.003012048192772,0.0,0.0,0
C04581,Germany,Female,Free,Clothing & Apparel,Tablet,PayPal,Email Campaign,33,4,99.99,27.43,0,0,3.7,0,5,1,418,3.4952153110047846,0.0,0.0,0
C04582,Germany,Male,Free,Electronics,Mobile,Bank Transfer,Organic Search,30,10,68.4,7.24,8,2,3.9,0,3,1,813,4.4926199261992625,0.2,0.0,0
C04583,Brazil,Female,Free,Toys & Games,Desktop,UPI / Digital Wallet,Email Campaign,49,12,1198.09,106.59,94,3,4.0,1,3,0,482,9.093360995850622,0.25,0.08333333333333333,0
C04584,United Kingdom,Male,Platinum,Home & Kitchen,Desktop,Debit Card,Direct,57,17,1589.63,106.15,87,2,4.4,0,4,1,211,29.42772511848341,0.11764705882352941,0.0,0
C04585,United States,Male,Gold,Beauty & Personal Care,Desktop,Bank Transfer,Organic Search,49,21,2065.46,101.74,333,7,4.5,1,0,0,2745,2.794262295081967,0.3333333333333333,0.047619047619047616,1
C04586,United States,Male,Silver,Clothing & Apparel,Mobile,Buy Now Pay Later,Paid Ad,40,9,943.31,101.23,23,2,4.2,0,0,1,267,12.311797752808989,0.2222222222222222,0.0,1
C04587,United Kingdom,Male,Free,Beauty & Personal Care,Tablet,Credit Card,Social Media,29,6,1513.43,294.97,52,1,4.5,0,2,1,141,15.542553191489361,0.16666666666666666,0.0,0
C04588,United States,Female,Silver,Beauty & Personal Care,Mobile,Debit Card,Organic Search,25,24,3338.02,133.55,29,7,4.7,1,9,1,1188,7.378787878787879,0.2916666666666667,0.041666666666666664,0
C04589,United Kingdom,Male,Gold,Toys & Games,Desktop,Credit Card,Email Campaign,36,34,6286.34,168.08,74,3,4.5,2,0,0,927,13.396440129449838,0.08823529411764706,0.058823529411764705,0
C04590,Germany,Male,Free,Clothing & Apparel,Desktop,Debit Card,Organic Search,52,2,102.63,59.81,10,0,3.4,0,0,1,659,1.1084977238239757,0.0,0.0,1
C04591,United States,Male,Free,Food & Grocery,Mobile,PayPal,Email Campaign,32,21,3580.3,180.59,26,8,4.9,2,2,0,64,119.84765625,0.38095238095238093,0.09523809523809523,0
C04592,Germany,Female,Platinum,Beauty & Personal Care,Mobile,Credit Card,Social Media,25,17,1067.12,72.28,0,4,4.3,0,0,0,538,11.54135687732342,0.23529411764705882,0.0,0
C04593,India,Female,Platinum,Home & Kitchen,Desktop,Credit Card,Paid Ad,34,7,813.55,109.9,40,0,4.2,0,0,1,1126,2.270648312611012,0.0,0.0,0
C04594,France,Female,Free,Jewelry & Accessories,Mobile,Credit Card,Email Campaign,53,10,1286.85,114.15,45,1,4.3,0,6,0,687,5.316593886462883,0.1,0.0,1
C04595,Mexico,Male,Platinum,Electronics,Tablet,Credit Card,Paid Ad,37,13,669.11,54.02,95,2,3.9,1,6,1,1129,4.205713020372011,0.15384615384615385,0.07692307692307693,0
C04596,United Kingdom,Male,Free,Electronics,Mobile,Debit Card,Direct,34,1,69.65,61.78,108,0,4.2,0,2,0,294,1.2423469387755102,0.0,0.0,0
C04597,Germany,Male,Free,Electronics,Mobile,PayPal,Social Media,28,12,2220.12,180.88,27,3,4.7,1,9,0,259,16.922779922779924,0.25,0.08333333333333333,0
C04598,United States,Male,Silver,Books,Desktop,Buy Now Pay Later,Referral,33,11,483.55,40.96,26,3,4.5,0,3,1,601,6.685108153078203,0.2727272727272727,0.0,1
C04599,United States,Female,Free,Food & Grocery,Mobile,Debit Card,Email Campaign,48,11,389.2,30.82,20,4,4.3,0,10,1,641,6.267940717628705,0.36363636363636365,0.0,0
C04600,Australia,Male,Free,Jewelry & Accessories,Desktop,Debit Card,Referral,46,43,2365.72,49.76,21,3,4.4,0,3,0,43,365.25,0.06976744186046512,0.0,0
C04601,United States,Male,Free,Health & Wellness,Mobile,UPI / Digital Wallet,Paid Ad,38,6,213.51,36.85,2,0,4.6,0,12,1,555,3.9486486486486485,0.0,0.0,0
C04602,Canada,Female,Free,Electronics,Tablet,Credit Card,Email Campaign,22,11,762.44,69.85,167,1,4.3,0,5,0,244,16.466188524590166,0.09090909090909091,0.0,0
C04603,United States,Male,Free,Electronics,Mobile,PayPal,Direct,39,4,281.05,66.71,75,0,4.6,0,5,1,376,3.8856382978723403,0.0,0.0,0
C04604,Canada,Female,Free,Travel & Luggage,Mobile,Debit Card,Paid Ad,31,10,369.35,42.24,55,3,4.3,1,32,0,885,4.127118644067797,0.3,0.1,0
C04605,United States,Male,Free,Jewelry & Accessories,Desktop,Debit Card,Paid Ad,38,21,588.85,29.09,2,5,4.5,1,1,1,2153,3.562587087784487,0.23809523809523808,0.047619047619047616,0
C04606,Germany,Male,Silver,Sports & Outdoors,Mobile,Credit Card,Paid Ad,38,17,224.18,11.52,4,1,3.6,1,2,0,14,443.51785714285717,0.058823529411764705,0.058823529411764705,0
C04607,United Kingdom,Female,Platinum,Health & Wellness,Mobile,Credit Card,Organic Search,70,6,385.04,71.36,48,1,4.2,0,1,0,400,5.478750000000001,0.16666666666666666,0.0,0
C04608,United States,Female,Silver,Sports & Outdoors,Mobile,Debit Card,Paid Ad,32,14,2851.06,192.57,97,4,4.3,0,0,1,620,8.24758064516129,0.2857142857142857,0.0,0
C04609,United States,Female,Gold,Home & Kitchen,Mobile,Credit Card,Email Campaign,25,3,315.01,97.54,42,0,3.7,0,25,0,1117,0.9809758281110117,0.0,0.0,1
C04610,India,Male,Platinum,Toys & Games,Mobile,Credit Card,Direct,20,7,2234.43,285.77,114,1,4.7,0,3,0,54,47.34722222222222,0.14285714285714285,0.0,0
C04611,Sweden,Male,Free,Electronics,Mobile,Credit Card,Email Campaign,31,19,991.77,52.3,70,2,3.6,0,5,0,2613,2.65585533869116,0.10526315789473684,0.0,0
C04612,United States,Male,Platinum,Electronics,Tablet,Debit Card,Email Campaign,33,6,798.25,121.6,119,0,4.3,0,0,1,349,6.2793696275071635,0.0,0.0,0
C04613,United Kingdom,Male,Gold,Jewelry & Accessories,Mobile,UPI / Digital Wallet,Organic Search,43,10,418.4,37.45,63,1,4.6,1,3,0,2224,1.6423111510791366,0.1,0.1,0
C04614,United Kingdom,Male,Silver,Home & Kitchen,Desktop,Credit Card,Social Media,18,8,330.93,43.59,145,0,4.3,0,3,0,214,13.654205607476637,0.0,0.0,0
C04615,France,Male,Free,Clothing & Apparel,Desktop,Debit Card,Social Media,26,3,249.24,75.06,24,0,4.5,0,15,0,193,5.677461139896373,0.0,0.0,0
C04616,Japan,Female,Free,Pet Supplies,Desktop,Debit Card,Email Campaign,48,10,308.62,27.62,90,1,3.7,1,2,0,433,8.435334872979215,0.1,0.1,0
C04617,France,Female,Gold,Clothing & Apparel,Tablet,PayPal,Direct,40,8,523.94,74.79,176,3,3.8,0,9,1,1494,1.9558232931726909,0.375,0.0,0
C04618,France,Female,Free,Beauty & Personal Care,Desktop,Cryptocurrency,Social Media,32,16,689.63,43.91,84,2,3.7,0,10,1,773,7.560155239327297,0.125,0.0,0
C04619,Australia,Female,Gold,Beauty & Personal Care,Desktop,Debit Card,Organic Search,29,28,3769.83,146.92,15,5,4.3,1,17,1,300,34.09,0.17857142857142858,0.03571428571428571,0
C04620,India,Male,Free,Clothing & Apparel,Mobile,Credit Card,Social Media,51,5,558.5,130.25,7,0,4.7,0,8,0,579,3.1541450777202074,0.0,0.0,0
C04621,Brazil,Female,Platinum,Clothing & Apparel,Mobile,Credit Card,Organic Search,18,3,455.92,165.95,64,0,2.8,0,4,1,91,12.04120879120879,0.0,0.0,0
C04622,United States,Male,Free,Food & Grocery,Mobile,Bank Transfer,Referral,30,1,177.5,169.91,115,0,3.9,0,0,1,181,2.0179558011049723,0.0,0.0,0
C04623,United Kingdom,Male,Free,Electronics,Desktop,Debit Card,Paid Ad,39,44,6908.4,183.44,32,12,4.2,1,10,1,861,18.665505226480835,0.2727272727272727,0.022727272727272728,0
C04624,United States,Female,Platinum,Electronics,Mobile,UPI / Digital Wallet,Social Media,31,20,1574.5,83.39,14,1,4.5,1,0,1,12,608.75,0.05,0.05,0
C04625,France,Female,Platinum,Electronics,Mobile,Credit Card,Email Campaign,44,10,676.25,70.23,48,2,4.4,0,1,0,1173,3.11381074168798,0.2,0.0,0
C04626,Spain,Female,Free,Pet Supplies,Tablet,Debit Card,Organic Search,18,5,1127.25,214.27,3,0,3.4,0,1,1,775,2.356451612903226,0.0,0.0,0
C04627,United States,Female,Silver,Electronics,Tablet,Credit Card,Direct,27,37,1621.45,49.62,19,14,2.7,5,2,0,545,24.79678899082569,0.3783783783783784,0.13513513513513514,1
C04628,Italy,Female,Free,Home & Kitchen,Desktop,Debit Card,Direct,34,5,500.69,117.3,56,0,2.9,0,4,1,34,53.713235294117645,0.0,0.0,0
C04629,Sweden,Female,Free,Books,Mobile,Credit Card,Social Media,46,21,838.0,43.33,9,8,4.1,0,1,1,198,38.73863636363636,0.38095238095238093,0.0,0
C04630,India,Female,Free,Clothing & Apparel,Mobile,PayPal,Direct,34,16,998.7,56.98,39,1,3.8,1,1,1,1614,3.620817843866171,0.0625,0.0625,0
C04631,United States,Male,Gold,Home & Kitchen,Mobile,PayPal,Organic Search,33,5,1218.15,277.35,4,1,4.0,0,3,0,1,1826.25,0.2,0.0,0
C04632,India,Male,Free,Clothing & Apparel,Desktop,PayPal,Referral,36,18,1081.38,70.1,222,2,2.7,2,0,1,332,19.802710843373493,0.1111111111111111,0.1111111111111111,0
C04633,Australia,Female,Silver,Clothing & Apparel,Mobile,Debit Card,Social Media,68,3,141.98,44.02,54,1,3.6,0,0,1,16,68.484375,0.3333333333333333,0.0,0
C04634,United States,Male,Free,Electronics,Desktop,Credit Card,Organic Search,54,43,4748.97,97.21,195,12,4.5,5,0,0,220,71.38977272727273,0.27906976744186046,0.11627906976744186,1
C04635,United Kingdom,Female,Free,Electronics,Desktop,Credit Card,Email Campaign,33,6,351.64,56.09,249,0,4.0,0,0,1,574,3.8179442508710806,0.0,0.0,1
C04636,United Kingdom,Female,Silver,Clothing & Apparel,Tablet,Credit Card,Organic Search,43,15,714.06,47.0,25,1,3.9,0,0,1,339,16.161504424778762,0.06666666666666667,0.0,0
C04637,Poland,Male,Free,Electronics,Desktop,Bank Transfer,Social Media,58,13,944.52,82.4,1,0,4.3,0,2,1,657,7.2271689497716896,0.0,0.0,0
C04638,United States,Male,Free,Travel & Luggage,Mobile,Credit Card,Email Campaign,37,3,253.28,96.3,4,0,4.7,0,3,1,131,8.364503816793894,0.0,0.0,0
C04639,Canada,Male,Free,Clothing & Apparel,Desktop,Debit Card,Social Media,40,10,2870.15,312.72,82,3,4.5,1,8,0,130,28.096153846153847,0.3,0.1,0
C04640,Germany,Male,Free,Books,Desktop,Credit Card,Email Campaign,45,5,561.94,116.08,68,1,4.4,0,3,0,285,6.407894736842105,0.2,0.0,0
C04641,United States,Male,Free,Clothing & Apparel,Mobile,PayPal,Email Campaign,40,20,2775.68,139.77,123,4,2.9,2,0,0,831,8.790613718411551,0.2,0.1,0
C04642,Netherlands,Male,Gold,Home & Kitchen,Tablet,Credit Card,Email Campaign,32,14,958.24,62.68,153,1,4.8,1,0,1,328,15.589939024390244,0.07142857142857142,0.07142857142857142,0
C04643,Netherlands,Male,Free,Books,Desktop,Credit Card,Paid Ad,18,13,583.26,48.79,10,2,4.2,0,1,1,420,11.305357142857144,0.15384615384615385,0.0,0
C04644,United States,Male,Free,Food & Grocery,Mobile,UPI / Digital Wallet,Social Media,29,18,1653.75,94.79,59,1,4.3,1,9,0,421,15.616389548693588,0.05555555555555555,0.05555555555555555,0
C04645,United States,Male,Free,Automotive,Mobile,Buy Now Pay Later,Organic Search,18,1,178.64,194.0,61,0,4.9,0,1,1,772,0.4731217616580311,0.0,0.0,1
C04646,India,Female,Free,Food & Grocery,Desktop,PayPal,Email Campaign,24,16,2381.41,149.18,90,1,4.1,1,5,1,349,16.744985673352435,0.0625,0.0625,0
C04647,Japan,Male,Free,Food & Grocery,Desktop,Debit Card,Organic Search,18,23,1983.56,82.45,36,1,3.9,1,0,0,167,50.30389221556886,0.043478260869565216,0.043478260869565216,0
C04648,United States,Female,Free,Clothing & Apparel,Mobile,Bank Transfer,Paid Ad,22,8,350.84,44.05,4,2,3.6,0,1,1,1345,2.1724907063197025,0.25,0.0,0
C04649,India,Male,Free,Home & Kitchen,Mobile,Debit Card,Organic Search,47,15,348.25,25.87,120,2,4.9,1,36,0,1334,4.107008995502249,0.13333333333333333,0.06666666666666667,0
C04650,Canada,Male,Silver,Home & Kitchen,Mobile,PayPal,Email Campaign,33,2,170.94,77.65,88,0,3.1,0,2,1,523,1.3967495219885278,0.0,0.0,0
C04651,United States,Male,Free,Home & Kitchen,Mobile,PayPal,Organic Search,45,14,1757.19,142.3,1,4,4.3,1,2,0,986,5.186105476673428,0.2857142857142857,0.07142857142857142,0
C04652,India,Female,Silver,Clothing & Apparel,Mobile,Credit Card,Social Media,33,23,1649.13,62.68,70,1,3.6,0,1,0,982,8.554735234215887,0.043478260869565216,0.0,0
C04653,United Kingdom,Male,Free,Clothing & Apparel,Mobile,Debit Card,Social Media,33,7,463.6,76.22,101,1,4.8,0,2,0,165,15.495454545454546,0.14285714285714285,0.0,0
C04654,Canada,Female,Gold,Health & Wellness,Mobile,Credit Card,Email Campaign,46,17,1601.01,93.78,81,3,4.6,1,0,0,1389,4.470302375809935,0.17647058823529413,0.058823529411764705,0
C04655,United States,Male,Free,Books,Mobile,Debit Card,Social Media,62,22,2982.18,147.2,105,5,4.6,0,14,0,686,11.713556851311953,0.22727272727272727,0.0,1
C04656,United States,Female,Free,Food & Grocery,Tablet,Buy Now Pay Later,Email Campaign,54,59,6390.24,103.65,77,10,4.7,6,0,1,234,92.09294871794873,0.1694915254237288,0.1016949152542373,0
C04657,UAE,Female,Silver,Home & Kitchen,Tablet,Credit Card,Organic Search,34,12,1251.21,118.08,55,2,4.1,1,2,1,70,62.614285714285714,0.16666666666666666,0.08333333333333333,0
C04658,India,Male,Free,Home & Kitchen,Mobile,Buy Now Pay Later,Social Media,32,4,374.9,90.37,33,1,3.4,0,6,1,25,58.440000000000005,0.25,0.0,0
C04659,United States,Female,Gold,Toys & Games,Mobile,PayPal,Organic Search,37,15,829.63,51.41,9,2,4.4,0,9,1,103,53.19174757281554,0.13333333333333333,0.0,0
C04660,India,Female,Platinum,Sports & Outdoors,Tablet,PayPal,Organic Search,25,25,4580.68,164.63,93,8,4.4,3,2,1,776,11.767074742268042,0.32,0.12,0
C04661,United States,Female,Free,Toys & Games,Mobile,UPI / Digital Wallet,Organic Search,42,4,324.86,73.83,136,1,4.8,0,3,1,369,3.9593495934959346,0.25,0.0,0
C04662,Italy,Male,Free,Office Supplies,Tablet,Debit Card,Paid Ad,40,5,568.92,120.25,57,1,4.4,0,2,1,853,2.1409730363423214,0.2,0.0,0
C04663,United States,Male,Gold,Clothing & Apparel,Desktop,PayPal,Direct,22,9,1281.29,130.32,19,2,4.1,0,9,0,77,42.69155844155844,0.2222222222222222,0.0,0
C04664,United Kingdom,Male,Silver,Home & Kitchen,Desktop,UPI / Digital Wallet,Social Media,43,8,1370.7,159.28,5,0,4.0,0,0,0,561,5.208556149732621,0.0,0.0,0
C04665,France,Male,Silver,Toys & Games,Desktop,Debit Card,Direct,18,15,926.75,60.55,90,3,3.7,0,3,0,35,156.5357142857143,0.2,0.0,0
C04666,United States,Female,Gold,Clothing & Apparel,Desktop,PayPal,Email Campaign,18,6,1298.27,243.05,67,1,4.7,0,3,1,655,3.345801526717557,0.16666666666666666,0.0,1
C04667,United States,Female,Silver,Food & Grocery,Desktop,PayPal,Email Campaign,58,7,200.69,28.11,10,1,4.6,0,7,0,190,13.456578947368422,0.14285714285714285,0.0,0
C04668,United Kingdom,Female,Free,Food & Grocery,Tablet,Buy Now Pay Later,Paid Ad,41,2,59.72,32.31,38,0,4.4,0,5,1,632,1.1558544303797469,0.0,0.0,0
C04669,United States,Male,Free,Food & Grocery,Mobile,PayPal,Paid Ad,48,9,572.07,63.87,25,2,4.9,1,2,1,38,86.50657894736841,0.2222222222222222,0.1111111111111111,0
C04670,Poland,Other,Silver,Beauty & Personal Care,Mobile,Credit Card,Email Campaign,18,76,7726.36,94.34,31,28,4.4,8,1,1,763,36.38138925294889,0.3684210526315789,0.10526315789473684,0
C04671,Netherlands,Female,Platinum,Clothing & Apparel,Mobile,Debit Card,Organic Search,19,6,173.58,31.81,30,2,4.4,0,0,0,538,4.073420074349443,0.3333333333333333,0.0,0
C04672,Italy,Female,Platinum,Electronics,Mobile,Buy Now Pay Later,Organic Search,31,14,4000.88,264.19,29,1,3.7,1,0,1,252,20.291666666666668,0.07142857142857142,0.07142857142857142,0
C04673,Germany,Female,Free,Electronics,Mobile,UPI / Digital Wallet,Paid Ad,37,1,133.16,116.4,51,0,2.6,0,4,1,477,0.7657232704402516,0.0,0.0,0
C04674,United States,Male,Silver,Jewelry & Accessories,Desktop,Credit Card,Organic Search,34,21,635.56,32.27,50,4,3.0,1,7,1,2,3835.125,0.19047619047619047,0.047619047619047616,0
C04675,Brazil,Female,Silver,Clothing & Apparel,Desktop,Credit Card,Email Campaign,25,3,389.53,126.07,30,0,3.9,0,6,1,3285,0.3335616438356165,0.0,0.0,0
C04676,United States,Male,Silver,Electronics,Desktop,Credit Card,Organic Search,54,2,76.01,38.0,91,0,3.6,0,3,1,39,18.73076923076923,0.0,0.0,0
C04677,Germany,Female,Free,Home & Kitchen,Desktop,Credit Card,Paid Ad,43,15,2465.26,172.97,28,0,4.7,2,0,1,166,33.00451807228916,0.0,0.13333333333333333,0
C04678,United States,Female,Free,Clothing & Apparel,Desktop,Buy Now Pay Later,Paid Ad,28,5,680.24,142.78,113,1,2.7,0,0,1,787,2.3205209656925034,0.2,0.0,0
C04679,Sweden,Female,Free,Food & Grocery,Mobile,UPI / Digital Wallet,Email Campaign,41,23,1955.09,85.07,48,5,4.5,2,16,1,705,11.91595744680851,0.21739130434782608,0.08695652173913043,0
C04680,Germany,Female,Free,Books,Mobile,Credit Card,Direct,28,26,2159.18,79.91,31,8,4.8,1,0,1,1204,7.887458471760797,0.3076923076923077,0.038461538461538464,0
C04681,Australia,Female,Silver,Beauty & Personal Care,Desktop,PayPal,Social Media,33,17,876.51,51.73,230,6,4.3,1,1,1,423,14.679078014184396,0.35294117647058826,0.058823529411764705,0
C04682,Germany,Male,Silver,Clothing & Apparel,Desktop,Debit Card,Organic Search,26,23,3358.15,139.5,8,5,4.7,0,0,0,533,15.76125703564728,0.21739130434782608,0.0,0
C04683,Canada,Male,Free,Electronics,Mobile,UPI / Digital Wallet,Email Campaign,36,3,162.3,51.5,99,1,4.6,0,2,1,1194,0.917713567839196,0.3333333333333333,0.0,0
C04684,Australia,Male,Free,Books,Tablet,UPI / Digital Wallet,Social Media,51,43,939.0,24.66,58,6,3.8,3,0,0,565,27.79778761061947,0.13953488372093023,0.06976744186046512,0
C04685,Brazil,Female,Free,Beauty & Personal Care,Desktop,Credit Card,Paid Ad,38,17,464.52,27.6,5,1,3.5,1,13,1,1138,5.45628295254833,0.058823529411764705,0.058823529411764705,0
C04686,Australia,Male,Free,Books,Mobile,Bank Transfer,Paid Ad,40,4,327.6,92.4,340,1,4.9,0,10,1,648,2.2546296296296293,0.25,0.0,0
C04687,Brazil,Male,Gold,Electronics,Desktop,UPI / Digital Wallet,Email Campaign,18,7,648.31,108.49,7,1,4.3,0,10,1,158,16.181962025316455,0.14285714285714285,0.0,0
C04688,Canada,Female,Free,Health & Wellness,Mobile,Debit Card,Organic Search,21,46,2607.11,64.39,87,9,2.9,2,4,0,1159,14.496548748921484,0.1956521739130435,0.043478260869565216,0
C04689,United States,Male,Free,Home & Kitchen,Mobile,PayPal,Direct,38,30,2868.94,87.32,31,9,4.1,2,13,1,307,35.692182410423456,0.3,0.06666666666666667,0
C04690,Brazil,Male,Silver,Clothing & Apparel,Desktop,Credit Card,Organic Search,31,6,335.02,50.93,42,1,4.2,0,3,1,450,4.87,0.16666666666666666,0.0,0
